,CreationDate,text
789,2008-08-20T20:19:25Z, p the most important contribution of making a product open source is that it instantly becomes more accessible for people p p it also helps people who are really interested in your work to see what you have done make suggestions on improving it and even lend you a hand in doing so sometimes in addition you contribute something to the vast repository of open source software and help the community grow and learn in your own small way p 
790,2008-08-20T21:46:13Z, p it depends on what browser you use but internet explorer for example would take you to the root directory of your harddrive eg c while browsers such as firefox does nothing p 
791,2008-08-20T22:42:02Z, p benefits to your company are few all of the reasons others have given assume a degree of popularity that is unlikely most business folks are going to realize that without needing to think very hard about it so they aren t going to find advertising or leverage or public scrutiny or tool improvement enough of a reason to take the risk of releasing it as open source p p that said here s the best counter to the risk argument for a company to release an internal tool as open source if it isn t part of your core competency and care is taken so that it doesn t suck company resources or expose company secrets infrastructure there really is no risk the company loses nothing and gains a em potential em for gain mdash even if that potential is small p 
792,2008-08-20T22:55:03Z, p if you re running on iis you can simply delete the default aspx file that comes with asp net mvc assuming you re running on preview or higher that file was needed due to an issue with cassini that was fixed in net sp for more details check out p p a href http haacked com archive upcoming changes in routing aspx http haacked com archive upcoming changes in routing aspx a and a href http haacked com archive sp beta and its effect on mvc aspx http haacked com archive sp beta and its effect on mvc aspx a p 
793,2008-08-21T03:25:45Z, p no p p instead you could use a in browser modal popup p 
794,2008-08-21T03:31:16Z, p javascript offers modal boxes prompt confirm and alert none of those satisfy your request p p there are a plethora of js modal popup solutions here s an example p ul li a href http www wildbit com labs modalbox modalbox a li ul 
795,2008-08-21T03:32:42Z, p no but there are javascript libraries that can accomplish this for you just as an example a href http extjs com rel nofollow ext js a can be used to create a a href http extjs com deploy dev examples message box msg box html rel nofollow message box dialog a p 
796,2008-08-21T03:43:02Z, p eric the document root is the folder in which your file is wherever it may be p 
797,2008-08-21T03:48:47Z, p like everyone else above says you re stuck with ok cancel using code confirm code p p i would like to recommend this a href http jquery com rel nofollow jquery a plugin though a href http dev iceburg net jquery jqmodal rel nofollow jqmodal a i ve used it on recent projects and it has worked great for each one specifically check out this example p blockquote p fun overrides a view alert b view confirm it is now time to show a real world use for jqmodal overriding the standard alert and confirm dialogs note due to the single threaded nature of javascript the confirm function must be passed a callback it does not return true false p blockquote 
798,2008-08-21T04:28:01Z, p on a mac the document root is what you see in the window that appears after you double click on the main hard drive icon on your desktop the temp folder needs to be in there for a browser to find the css file as you have it written in your code p p actually you could also write the code like this p pre code lt gt code pre 
799,2008-08-21T05:35:00Z, p i ve released a couple of company time developed packages as open source the basic pitch p p it is more profitable or advantageous to the company to release this p ul li this package is not part of our core business we re not giving away the recipe to the secret sauce li li we will get a bigger body of people exercising the code finding bugs and thereby increasing the code quality li li it s likely we can find some people who will contribute code for features that we might find useful li li good recruiting tool part good programmers will be attracted to our enlightened developer friendly organization li li good recruiting tool part we can see some people in action who we might be interested in recruiting li ul p here s are two standalone packages that were released via this approach p ul li a href http code google com p orapig rel nofollow http code google com p orapig a pretty recent li li a href http sourceforge net projects kap rel nofollow http sourceforge net projects kap a at my old company li ul 
800,2008-08-21T05:59:00Z, p maybe you should take the approach of defaulting to the filename is correct and work from there to disprove that statement p p with the fact that you only allow filenames with show name season number x episode number and episode name you know for certain that these items should be separated by a dash so you have to have of those for a filename to be correct br if that checks out you can use your code to check that the show name matches the show name as seen in the parent s parent folder case insensitive i assume the season number matches the parents folder numeric value with or without an extra prepended p p if however you don t see the correct amount of dashes you instantly know that there is something wrong and stop before the rest of the tests etc p p and separately you can check if the file code folder jpg code exists and take the necessary actions strong or strong do that first and filter that file from the rest of the files in that folder p 
801,2008-08-21T08:59:13Z, p if you re after things like server data would a href http oss oetiker ch rrdtool rel nofollow rrdtool a be something you re after it s not really a webserver type stats program though i have no idea how it would scale p p edit p p i ve also just found a href http wiki splunk com splunk_swarm rel nofollow splunk swarm a if you re interested in something that looks cool p 
802,2008-08-21T10:08:56Z, p i d suggest that modifying the underlying xml file is considered harmful especially if you haven t checked to see if the document is open p p i ve had a quick look at the scripting dictionary for pages and it seems pretty comprehensive here is part of one entry p blockquote p strong document strong n inh em document em em item em see also standard suite a pages document p p em elements em p p contains strong captured pages character styles charts graphics images lines list styles pages paragraph styles sections shapes tables text boxes strong p p em properties em p p strong body text strong text the main text flow of the document p p strong bottom margin strong real the bottom margin of the publication p p strong facing pages strong boolean whether or not the view is set to facing pages p p strong footer margin strong real the footer margin of the publication p p strong header margin strong real the header margin of the publication p p strong id strong integer r o the unique identifier of the document p p p blockquote p so i guess i d want to know what it is that you want to do that you can t do with applescript p 
803,2008-08-21T13:05:57Z, p you can use a a href http msdn microsoft com en us library system web ui webcontrols datalist aspx code datalist code a control instead it has a a href http msdn microsoft com en us library system web ui webcontrols datalist repeatcolumns aspx code repeatcolumns code a property that you can define the number of columns you want to display p p in net framework there is an even better solution the a href http msdn microsoft com en us library system web ui webcontrols listview code listview code a control you can find further information about how to use the listview control a href http msdn microsoft com en us library bb aspx here a p 
804,2008-08-21T13:27:06Z, p strong update strong i have found a rd party com library called a href http www dimastr com redemption outlook redemption a which is working fine for me at the moment if you use it via com interop in net don t forget to release every com object after you are done with it otherwise your application crashes randomly p 
805,2008-08-21T14:00:33Z, p i don t really know javascript but couldn t you create a stack of windows p 
806,2008-08-21T14:06:11Z, p a stack if you want to just close the window on top a queue if you also need to open windows at the end p 
807,2008-08-21T14:19:29Z, p if you are querying a sql server database version and up you should replace the oledb classes with corresponding classes in the a href http msdn microsoft com en us library system data sqlclient aspx rel nofollow system data sqlclient a namespace a href http msdn microsoft com en us library system data sqlclient sqlconnection aspx rel nofollow sqlconnection a a href http msdn microsoft com en us library system data sqlclient sqlcommand aspx rel nofollow sqlcommand a and a href http msdn microsoft com en us library system data sqlclient sqldatareader aspx rel nofollow sqldatareader a as those classes have been optimized to work with sql server p p another thing to note is that you should never select all as this might lead to unexpected results later on if you add or remove columns to this table p 
808,2008-08-21T14:23:40Z, p start with the basics before you get to the higher level stuff like web services though that is important too the most important things you need to learn as a project manager are the things you re going to be questioning your underlings about later for example my pm also a php guy has absolutely no knowledge of garbage collection and its implications which makes it incredibly difficult for me to explain to him why our net windows service appears to be taking mb of ram p p remember you are not the one who needs to know everything you should be issuing overarching directives and let the people with the expertise sort out the details that said study up on the technicals a bit so that they can communicate effectively with you p p edit you should know something about the underlying technicals not necessarily all net stuff either garbage collection config files pipes and services if you re running services adjacent to your project s main focus stuff like that higher reaching concepts would probably include wpf maybe silverlight as well linq or your orm of choice as well as the vista bridge and related bridging code if your project includes desktop apps at all those three things seem to be the focus for this round of net something else that s very important to have at least a passing knowledge of is the ways that net code can must interoperate with native code p invoke runtime callable wrapping and com callable wrapping there are still a lot of native things that don t have a net equivalent p p as for resources i d highly recommend msdn magazine they tend to preview upcoming technologies and tools well before average developers will ever see them p 
809,2008-08-21T14:27:46Z, p the biggest thing you ll probably want to learn is the differences between windows and non windows programmers they approach fundamental things differently knowing the difference will be key to successfully managing the project if you listen to the stack overflow podcast and jeff and joel have multiple discussions on this topic understanding the details of the underlying technology is mostly irrelevant and you ll never know it well enough to go toe to toe with someone who works in it day in and day out you can probably pick it up as you go p 
810,2008-08-21T14:30:19Z, p the thing you need to be aware of and i m guessing you probably already are is that the guys doing the coding em should em know what they are doing depending on the personailties of the members of your team you should be able to find someone who is willing and able to explain any of the intricacies to you on an as required basis p p in my experience the biggest hinderence to a project is the pm who understands the project but not how to accomplish it not in itself a problem but who is also unwilling to listen to what his team tell him as with any project management accept that you can t know everything and be humble enough to ask for explanations where needed p 
811,2008-08-21T14:37:57Z, p the number one rule is do not just ask for status updates it is especially strong annoying strong when phrases like where are we on this are used if you aren t directly involved in the details then just make sure you have established communication times or plans so that you know whats going on rather than asking for updates p 
812,2008-08-21T16:16:07Z, p stack queue in js is a simple array which can be manipulated with code push val code code pop code code shift val code and code unshift code p 
813,2008-08-21T16:51:54Z, p you can strip out the tags with regular expressions just make sure that your expressions will not filter tags that were actually text if the text had b in the body of text it would appear as b in the rtf stream in other words you would match on b but not b p p you could probably take a short cut and filter out the header rtf tags look for the first occurrence of viewkind in the input then read ahead to the first space character you would remove all of the characters from the start of the text up to and including that space character that would strip out the rtf header information fonts colors etc p 
814,2008-08-21T17:03:22Z, p as far as i know and i m definately not a hacker you are completely fine really if someone wanted to they could exploit your code anyway clientside but i don t see how they could exploit your server side code using javascript unless you use server side javascript p 
815,2008-08-21T17:19:03Z, p i don t see where this lets them do anything that they couldn t do already by calling eval if there s a security hole being introduced here i don t see it p 
816,2008-08-21T17:24:41Z, p this isn t inherently dangerous but the moment you pass any user provided data into the function it s ripe for a code injection exploit that s worrisome and something i d avoid i think a better approach would be to only expose the functionality you em need em and nothing more p 
817,2008-08-21T17:39:40Z, p i would use a hidden richtextbox set the rtf member then retrieve the text member to sanitize the rtf in a well supported way then i would use manually inject the desired formatting afterwards p 
818,2008-08-21T17:43:48Z, p there s no need for the javascript function the first argument to code externalinterface code can be any javascript code it doesn t have to be a function name the documentation says so but it is wrong p p try this p pre code externalinterface call alert hello code pre 
819,2008-08-21T18:22:48Z, p i d do something like the following p pre code dim unformatedtext as string somertftext replace somertftext ul ul somertftext replace somertftext b b somertftext replace somertftext i i dim rtfconvert as richtextbox new richtextbox rtfconvert rtf somertftext unformatedtext rtfconvert text unformatedtext replace unformatedtext ul ul unformatedtext replace unformatedtext b b unformatedtext replace unformatedtext i i clipboard settext unformatedtext oword activedocument activewindow selection pasteandformat code pre 
820,2008-08-21T18:25:08Z, p it s a structured storage document i ve successfully used a href http www codeproject com kb files structstor aspx rel nofollow andrew peace s code a to read these in the past even under net using c cli it s clean and fairly easy to understand basically you need to figure out which records you need and query for those it gets a little bit hairy since different versions of outlook and different types of messages will result in different records p 
821,2008-08-21T18:44:38Z, p it really depends on what you re trying to do exactly as it s p ol li os dependent li li not quite clear what you re trying to do li ol p nevertheless i ll try to provide some information for you to decide br on unix code fork code creates a clone of your process from the place where you called fork meaning if i have the following process p pre code include lt gt include lt gt int main printf hi u n int mypid fork if mypid printf lol child n else printf lol parent n return code pre p the output will look as follows p blockquote blockquote p hi u br lol child br lol parent p blockquote blockquote p when you code fork code the pid returned in the child is and the pid returned in the parent is the child s pid notice that hi u is only printed once by the strong parent strong p p code execve code and its family of functions are almost always used with code fork code code execve code and the like overwrite the current stackframe with the name of the application you pass to it code execve code is almost always used with code fork code where you fork a child process and if you re the parent you do whatever you need to keep doing and if you re the child you exec a new process code execve code is also almost always used with code waitpid code waitpid takes a pid of a child process and quite literally em waits em until the child terminates and returns the child s exit status to you p p using this information you should be able to write a very basic shell one that takes process names on the command line and runs processes you tell it to of course shells do more than that like piping input and output but you should be able to accomplish the basics using code fork code code execve code and code waitpid code p p strong note this is nix specific this will not work on windows strong p p hope this helped p 
822,2008-08-21T18:46:18Z, p we use a href http watin sourceforge net watin a at my place of employment we are a net shop so this solution made a lot of sense we actually started with watir the original ruby implementation and switched after it s been a pretty good solution for us so far p 
823,2008-08-21T19:26:02Z, p generally when you need to do a sizeable or frequent queries to busy tables where read committed would possibly be blocked by locks from uncommited transactions but only when you can live with inaccurate data p p as an example on a gaming web site i worked on recently there was a summary display of some stats about recent games this was all based on dirty reads it was more important for us to include then exclude the transactional data not yet committed we knew anyway that few if any transactions would be backed out we felt that on average the data would be more accurate that way p 
824,2008-08-21T19:26:44Z, p use it if you want the data back right away and it is not that important if it is right br do not use if if the data is important to be correct or if you are doing updates with it p p also take a look at snapshot isolation which has been introduced in sql server p 
825,2008-08-21T19:28:31Z, p from a href http msdn microsoft com en us library aa sql aspx msdn a p blockquote p when this option is set it is possible to read uncommitted or dirty data values in the data can be changed and rows can appear or disappear in the data set before the end of the transaction p blockquote p simply put when you are using this isolation level and you are performing multiple queries on an active table as part of one transaction there is no guarantee that the information returned to you within different parts of the transaction will remain the same you could query the same data twice within one transaction and get different results this might happen in the case where a different user was updating the same data in the midst of your transaction this can obviously have severe ramifications for parts of your application that rely on data integrity p 
826,2008-08-21T19:30:02Z, p can you give us some more information on how you add the combo boxes to the jpanel this is a pretty common thing to do in swing so i doubt that it s a jvm issue but i guess anything is possible p p specifically i would double check to make sure you re not accessing the gui from any background threads in this case maybe you re reading the choices from a db or something and updating the jcombobox from a background thread which is a big no no in swing see swingutils invokelater p 
827,2008-08-21T19:43:22Z, p the problem with silverlight is that there s still a lot of people who don t have it installed also i m not sure how well your existing net developers will be able to leverage their existing skills if they are only familiar with more traditional server side net coding p p what are your reasons for pushing silverlight over flex if you have to ask the soflow community for reasons it seems odd that you would be so willing to push it p 
828,2008-08-21T19:52:34Z, p i think silverlight and xaml is preferable to actionscript and though i m not familiar with actionscript ide s i am familiar with vs and expression web blend and they are very good development environments and getting better all the time i would go with silverlight and i think the key to getting users to install the plug in is to have a good plug in detect page that explains what sl is and why they need it for an example of this go to a href http memorabilia hardrock com rel nofollow http memorabilia hardrock com a and try it with your sl plug in disabled p 
829,2008-08-21T19:58:15Z, p as kibbee hinted at above the argument of leveraging existing net developers doesn t hold much water it is impossible to be an expert in all facets of net development the platform is just too big the same goes for java the only thing silverlight has going for it from a skills perspective is that you can code in your favorite net language that advantage is fairly small if you are already doing any significant web development that utilizes javascript since action script is a variation so really to convert a programmer to either flex or silverlight is all about learning the platform s api p 
830,2008-08-21T20:00:19Z, p i think silverlight is most advantageous for companies that have net developers but noone with designer experience p p skill sets will be easier to find as far as finding c or vb developers vs finding actionscript guru s however there is the trade off p p design experience is an investment not only in designers with artistic skill but also in the knowledge and tools provided by adobe you can nearly guarantee that a professional designer uses a mac and has experience with adobe tools p p right now the silverlight designer tools are half baked and can be a headache for instance blend errors when trying to render any xaml containing an ivalueconverter this is problematic i have no idea what the adobe developer experience is i m sure it is as hairy p p so at this stage of the game it comes down to human resources p p if you have net experience and little invested in design skills go silverlight programming skills tools will be transferable if you have design experience and skill set go with flex designer skills tools will be transferable p p either way both client platforms require communication with services to get data so you will always leverage your existing programing expertise on the back end p p paraphrased a href http stackoverflow com users jon galloway rel nofollow jon s a opinion from a different point of view p p i think you should look at flex as a long term play just as adobe seems to be doing there s an obvious balance on when to use silverlight vs flex when you re concerned about reach and install base but here are more reasons flex is a good direction to move in p ol li p second mover advantage just as adobe built a better java applet with flash they re able to look at how you d design a runtime from scratch today they have the advantage of knowing how people use the web today something the inventors of existing client platforms could never have accurately guessed net can add features but they can t realistically chuck the platform and start over p li li p designer familiarity while flex air is a new programing model it s not entirely unfamiliar to designers they ll get the way flex works a lot more quickly than they ll understand firing up a new design environment with new feature poor tools and new animation paradigms p li li p being rid of the rgb color model in silverlight net was originally built for windows and it is at the core of how it works flex ditched a long time ago for an design centric model p li li p all your tools run on your mac nuff said p li li p cool features silverlight still has some catching up to do with flash on some obvious features like webcam mic integration or d graphics acceleration p li ol 
831,2008-08-21T20:04:09Z, p xcode has refactoring for c and objective c built in just select what you d like to refactor choose refactor from either the menu bar or the contextual menu and you ll get a window including the available refactorings and a preview area p p xcode doesn t currently have a public plug in api if there are specific types of plug ins you d like apple to enable file enhancement requests in the a href http bugreport apple com rel nofollow title bug reporter it s not just for bugs bug reporter a that way apple can count and track such requests p p however there are third party tools like a href http www kevincallahan org software accessorizer html rel nofollow title accessorizer accessorizer a and a href http rentzsch com code mogenerator rel nofollow title mogenerator core data codegen code mogenerator code a the latest release is a href http rentzsch com code mogenerator_v rel nofollow title mogenerator code mogenerator code a that you can use to make various development tasks faster accessorizer helps you create accessor methods for your classes while code mogenerator code does more advanced code generation for core data managed object classes that are modeled using xcode s modeling tools p 
832,2008-08-21T20:11:17Z, p i think you should look at silverlight as a long term play just as microsoft seems to be doing there s an obvious balance on when to use silverlight vs flash when you re concerned about reach and install base but here are some reasons silverlight is a good direction to move in p ol li p second mover advantage just as microsoft built a better java with net they re able to look at how you d design a ria plugin from scratch today they have the advantage of knowing how people use the web today something the inventors of flash could never have accurately guessed flash can add features but they can t realistically chuck the platform and start over p li li p developer familiarity while silverlight is a new model it s not entirely unfamiliar to developers they ll get the way silverlight works a lot more quickly than they ll understand firing up a new development environment with a new scripting language and new event paradigms p li li p being rid of the timeline model in flash flash was originally built for keyframe based animations and while there are ways to abstract this away it s at the core of how flash works silverlight ditches that for an application centric model p li li p scottgu scottgu is fired up about silverlight nuff said p li li p cool new features while silverlight still has some catching up to do with flash on some obvious features like webcam mic integration or d graphics acceleration there are some slick new technologies built in to silverlight deep zoom is one example i m seeing more revolutionary technologies on the silverlight side while flash seems to be in maintenance mode at this point p li ol 
833,2008-08-21T20:27:05Z, p not that i know of this has been a plague of windows versions for quite some time p 
834,2008-08-21T20:32:05Z, p this is not directly an answer but p blockquote p the thing is that to remove the disk you have to eject the volume and in this case do it for both volumes p blockquote p i have a similar situation p p osx remembers where you put your icons on the desktop i ve moved the icons for both of my removable drives to em just em above where the trash can lives p p eject procedure becomes p ul li hit top left of screen with mouse to show desktop li li drag small box around both removable drives li li drag cm onto trash so they both get ejected li li remove firewire cable li ul 
835,2008-08-21T20:33:18Z, p you sound as if you re looking for three major things code templates refactoring tools and auto completion p p the good news is that xcode and later come with superb auto completion and template support by default you have to explicitly request completion by hitting the escape key this actually works in all code nstextview code s try it if you want to have the completions appear automatically you can go to strong preferences strong strong code sense strong and set the pop up to appear automatically after a few seconds you should find good completions for c and objective c code and pretty good completions for c p p xcode also has a solid template skeleton system that you can use you can see what templates are available by default by going to edit insert text macro of course you don t want to insert text macros with the mouse that defeats the point instead you have two options p ol li back in strong preferences strong go to strong key bindings strong and then under strong menu key bindings strong assign a specific shortcut to macros you use often i personally don t bother doing this but i know plenty of great mac devs who do li li p use the code completionprefix code by default nearly all of the templates have a special prefix that if you type and then hit the escape key will result in the template being inserted you can use control to move between the completion fields p p you can see a href http crookedspin com xcode macros a full list of xcode s default macros and their associated code completionprefix code es a at a href http crookedspin com crooked spin a p p you can also add your own macros or modify the defaults to do so edit the file code developer library xcode specifications c html xctxtmacro code the syntax should be self explanatory if not terribly friendly p li ol p unfortunately if you re addicted to r you will be disappointed by your refactoring options basic refactoring is provided within xcode through the context menu or by hitting shift apple j from there you can extract and rename methods promote and demote them through the class hierarchy and a few other common operations unfortunately neither xcode nor any third party utilities offer anything approaching resharper so on that front you re currently out of luck thankfully apple has already demonstrated versions of xcode in the works that have vastly improved refactoring capabilities so hopefully you won t have to wait too long before the situation starts to improve p 
836,2008-08-21T20:52:56Z, p actually windows xp tries to avoid that of course some programs found a way to a href http stackoverflow com questions sending a mouse click to a button in the taskbar using c rel nofollow circumvented a that microsoft powertoy tweakui has a way to turn the option on again in case it was turned off you could also edit the registry yourself using the a href http xphelpandsupport mvps org how_do_i_prevent_applications_fr htm rel nofollow following information a p 
837,2008-08-21T21:56:11Z, p the point is that linq integrates your queries into your primary programming language allowing your ide to provide you with some facilities intellisense and debug support for example that you otherwise would not have and to allow the compiler to type check your sql code which is impossible with a normal string query p 
838,2008-08-21T21:59:00Z, p linq is not about sql linq is about being apply functional programming paradigmns on objects p p linq to sql is an orm built ontop of the linq foundation but linq is much more i don t use linq to sql yet i use linq all the time p p take the task of finding the intersection of two lists p p before linq this tasks requires writing a nested foreach that iterates the small list once for every item in the big list o n m and takes about lines of code p pre code foreach int number in list foreach int number in list if number number returnlist add number code pre p using linq it does the same thing in one line of code p pre code var results list intersect list code pre p you ll notice that doesn t look like linq yet it is you don t need to use the expression syntax if you don t want to p 
839,2008-08-21T22:02:01Z, blockquote p i want to add a rule that checks for the presence of a folder jpg file in each directory but to add this would make the code substantially more messy in it s current state p blockquote p this doesn t look bad in fact your current code does it very nicely and sven mentioned a good way to do it as well p ol li get a list of all the files li li check for required files li ol p you would just have have add to your dictionary a list of required files p pre code checker required file list for_required code pre p as far as there being a better extensible way to do this i am not exactly sure i could only really think of a way to possibly drop the multiple regular expressions and build off of sven s idea for using a delimiter so my strategy would be defining a dictionary as follows and i m sorry i don t know python syntax and i m a tad to lazy to look it up but it should make sense the regex is shorthand for a regex p pre code check_dict delim parts show name episode name episode number patterns valid name valid episode name valid number required list of files ignored hidden txt start_dir path to dir to test code pre ol li split the filename based on the delimiter li li check each of the parts li ol p because its an ordered list you can determine what parts are missing and if a section doesn t match any pattern it is malformed here the code parts code and code patterns code have a to ratio two arrays instead of a dictionary enforces the order p p ignored and required files can be listed the code code and code code files should probably be ignored automatically the user should be allowed to input globs which can be shell expanded i m thinking here of code svn ignore code properties but globbing is natural for listing files p p here code start_dir code would be default to the current directory but if you wanted a single file to run automated testing of a bunch of directories this would be useful p p the real loose end here is the path template and along the same lines what path is required for valid files i really couldn t come up with a solid idea without writing one large regular expression and taking groups from it to build a template it felt a lot like writing a textmate language grammar but that starts to stray on the ease of use the real problem was that the path template was not composed of code parts code which makes sense but adds complexity p p is this strategy in tune with what you were thinking of p 
840,2008-08-21T22:18:05Z, p so the really really big deal about linq has nothing to do with linq to sql it s about the enhancements it brought to the c language itself p 
841,2008-08-21T23:20:41Z, p linq is not just an orm system as jonathan pointed out it brings a lot of functional programming elements to c and it lets you do a lot of database y things in regular c code it s difficult to explain just how incredibly powerful that can be consider how much having solid well designed generic data structures such as list stack dictionary hash etc included in common frameworks has improved the state of development in modern languages precisely because using these data structures is very common and reducing the intellectual overhead of using them is a huge benefit linq doesn t do anything you can t do yourself but it makes a lot of operations a lot more straightforward and a lot easier p p consider the time honored example of removing duplicates from a non ordered list in a lower level language like c or c you d probably have to sort the list and maintain two indices into the list as you removed dupes in a language with hashes java c javascript perl etc you could create a hash where the keys are the unique values then extract the keys into a new list with linq you could just do this p pre code int data var uniquedata data groupby i gt i select g gt g key code pre 
842,2008-08-21T23:54:07Z, p it suppose to be a a href http www microsoft com technet prodtechnol windows serv reskit regentry mspx mfr true rel nofollow registry change a that helps with this type of situations mentioned in a href http www codinghorror com blog archives html rel nofollow this a coding horror post about the subject of focus stealing i try it it doesn t work with em all em popups but helps with some of them causing the offending application to flash in the taskbar instead of gain focus p 
843,2008-08-22T00:29:17Z, p well if it support python you might be able to run django using a fastcgi setup as described here a href https docs djangoproject com en dev howto deployment fastcgi rel nofollow fastcgi docs a if it supports mod_python which i guess it s what you mean then sure you can install it using the steps listed here a href https docs djangoproject com en howto deployment modpython rel nofollow modpython docs a p 
844,2008-08-22T02:48:54Z, p request url will return you the a href http msdn microsoft com en us library system uri aspx uri a of the request once you have that you can retrieve pretty much anything you want to get the protocol call the a href http msdn microsoft com en us library system uri scheme aspx scheme a property p p sample p pre code uri url request url string protocol url scheme code pre p hope this helps p 
845,2008-08-22T06:21:15Z, p take a look at a href http www danga com memcached rel nofollow memcached a it is a really cool fast and lightweight distributed caching system there are apis for several of the most popular languages including c it may not serve well on the client side unless of course the client is obtaining the cached data from a server of some kind but if you abstract your usage of memcached to a specific interface you could then implement the interface with another caching system p 
846,2008-08-22T07:23:59Z, p there s two questions here silverlight vs flash as platform and silverlight vs flex as ria framework p p the first question depends on your timeframe flash player has over reach silverlight has no way near that however silverlight may get there it is after all backed by microsoft if you aim to launch a site next week and want a huge audience silverlight is not an option if you aim to launch a really cool application that everyone would want to use it s a bit different if your app is good enough your target audience may install silverlight just to be able to run it p p as for the second question its a matter of how easy it is to develop em applications em in silverlight flex isn t just a set of widgets it s a very big framework that does a lot of thing that ease the work of the developer you could write the same applications using only the core flash api but it would be very much more work depending on what s available in silverlight this should be an important factor when deciding if you can cut development time is having two platforms worth it p 
847,2008-08-22T09:13:56Z, p i finally got multisampling working with my wxwidgets opengl program it s a bit messy right now but here s how p p strong wxwidgets strong doesn t have strong multisampling strong support in their strong stable releases strong right now latest version at this time is strong strong but it s available as a patch and also through their daily snapshot the latter is heartening since it means that the patch has been accepted and should appear in later stable releases if there are no issues p p so there are options p ol li p download and build from their strong a href http biolpc york ac uk pub daily_head rel nofollow daily snapshot a strong p li li p get the strong a href https sourceforge net tracker func detail amp atid amp aid amp group_id rel nofollow patch a strong for your working wxwidgets installation p li ol p i found the nd option to be less cumbersome since i don t want to disturb my working installation as much as possible if you don t know how to patch on windows see a href http stackoverflow com questions rel nofollow this a p p at the very least for windows the patch will modify the following files p pre code wx_widgets_root include wx glcanvas h wx_widgets_root include wx msw glcanvas h wx_widgets_root src msw glcanvas cpp code pre p after patching strong recompile strong the wxwidgets libraries p p to enable multisampling in your wxwidgets opengl program minor changes to the code are required p p an attribute list needs to be passed to the strong wxglcanvas strong constructor p pre code int attriblist wx_gl_rgba wx_gl_doublebuffer wx_gl_sample_buffers gl_true multi sampling wx_gl_depth_size code pre p if you were already using an attribute list then add the line with code gl_sample_buffers gl_true code to it else add this attribute list definition to your code p p then modify your wxglcanvas constructor to take this attribute list as a parameter p pre code myglframe myglframe derived from wxglcanvas wxwindow parent wxwindowid id const wxpoint amp pos const wxsize amp size long style const wxstring amp name wxglcanvas parent wxglcanvas null id pos size style name attriblist code pre p after the wxglcanvas element is created multisampling is turned on by default to disable or enable it at will use the related opengl calls p pre code glenable gl_multisample gldisable gl_multisample code pre p multisampling should now work with the wxwidgets opengl program hopefully it should be supported in the stable release of wxwidgets soon making this information irrelevant p 
848,2008-08-22T09:37:44Z, p bear in mind that the entlib documentation specifically steers you towards the asp net cache for asp net applications that s probably the strongest recommendation towards using it here plus the entlib cache doesn t have dependencies which for me is a big reason not to use it p p i don t think there s a technical limitation as such on shipping system web as part of your app though it s slightly odd that they ve put that notice in on the net page hanselman actually says he started out being creeped out by this notion but became convinced also if you read the comments he says that the block has too many moving parts and the asp net cache is much more lightweght br i think this is exactly the kind of problem that a href http blogs msdn com velocity rel nofollow velocity a is going to solve but that s only a preview for now p p i d say use web caching and see how you get on if you put some kind of abstraction layer over the top of it you ve always got the option to swap it out for the entlib block later on if you find problems p 
849,2008-08-22T10:08:45Z, p i know this might sound bad but you need to ensure there is no whitespace between then end of you code lt gt code tag and the start of the end code lt gt code tag p p i e the following will present the problem p pre code lt gt lt gt lt gt code pre p and this will not p pre code lt gt lt gt lt gt code pre p hope that helps p p edit ok that wasn t the solution at all doh p 
850,2008-08-22T10:09:20Z, p i haven t looked up the whole thing but the problem lies somewhere in the style sheets p p if you copy out only the table part of it it is displaying the map correctly p p if you remove the final code lt gt code tag from this part it is also working however the page gets mixed p pre code lt gt lt gt lt gt lt gt lt gt lt gt lt gt lt gt code pre p so either try from the beginning with the css or try to remove one by one them to see which is causing the problem p 
851,2008-08-22T10:14:24Z, p i think you need to use code display block code on your images when images are code inline code there s a little extra space for the line spacing p 
852,2008-08-22T11:03:36Z, p you could also adjust the line height of the td element p pre class lang css prettyprint override code td line height code pre 
853,2008-08-22T12:34:20Z, p i think the way to do get around this problem is to develop a configure amp amp make script that your client uses to install specify and compile the binaries that would offcourse require that the client has all the source code installed on his server or you can make it available on an nfs share p 
854,2008-08-22T12:36:40Z, p there is a href http search q cache ezap dgum cj hammett castleproject org fp d castle components validator amp hl ru amp ct clnk amp cd amp gl ru amp client firefox a rel nofollow castle components validator a module in castle project it s very agile and powerfull it generates validation rules based on model attributes or any other source and even able to generate js validation using jquery prototype validation fvalidate and other of course it s wise to abstract validator away behind ivalidationengine interface p 
